0, 0.851198, -1.275540, 75.277188, home, -1;
1, 0.940324, -0.973960, 73.333296, none, -1;
2, 1.025663, -0.680664, 73.998208, none, -1;
3, 1.131326, -0.382308, 71.880228, none, -1;
4, 1.231375, -0.073666, 73.128540, none, -1;
5, 1.314999, 0.234105, 75.657725, none, -1;
6, 1.382428, 0.473434, 73.749295, table 00001, -1;
7, 1.380780, 0.549434, 111.673012, none, -1;
8, 1.347777, 0.600334, 146.533731, none, -1;
9, 1.292852, 0.619484, 177.839848, none, -1;
10, 1.258386, 0.607671, -149.144502, none, -1;
11, 1.237237, 0.575429, -112.696304, none, -1;
12, 1.194748, 0.262573, -100.066520, none, -1;
13, 1.134050, -0.078468, -100.312488, none, -1;
14, 1.073226, -0.400878, -102.352072, none, -1;
15, 0.993741, -0.719287, -105.103279, none, -1;
16, 0.909195, -1.027675, -104.992466, none, -1;
17, 0.850899, -1.238676, -135.547604, none, -1;
18, 0.838347, -1.245443, -166.953073, none, -1;
19, 0.842575, -1.236681, 138.350099, none, -1;
20, 0.834004, -1.230505, 82.156568, none, -1;
end
