0, 17.384727, -13.796899, -37.883747, home, -1;
1, 17.638935, -14.001796, -47.224884, none, -1;
2, 17.840624, -14.258497, -61.633230, none, -1;
3, 17.901419, -14.545662, -93.387114, none, -1;
4, 17.769409, -14.861015, -123.666572, none, -1;
5, 17.588591, -15.101883, -133.209603, none, -1;
6, 17.374821, -15.330240, -132.938526, none, -1;
7, 17.140352, -15.568843, -131.799305, none, -1;
8, 16.933828, -15.814990, -125.942090, none, -1;
9, 16.744705, -16.080925, -115.723799, none, -1;
10, 16.705824, -16.196545, -83.837437, none, -1;
11, 16.729521, -16.299366, -49.272346, none, -1;
12, 16.950666, -16.506136, -42.439025, none, -1;
13, 17.200588, -16.742666, -47.578695, none, -1;
14, 17.643894, -17.148684, -38.140425, none, -1;
15, 17.990143, -17.425093, -39.948175, none, -1;
16, 18.561470, -17.916632, -39.863556, none, -1;
17, 18.945084, -18.237305, -39.867531, none, -1;
18, 19.443232, -18.668753, -39.910260, none, -1;
19, 19.730484, -18.924061, -39.208107, none, -1;
20, 20.138733, -19.281059, -39.779561, none, -1;
21, 20.583744, -19.682426, -41.820818, none, -1;
22, 20.896009, -19.972330, -40.262001, none, -1;
23, 21.367821, -20.372864, -39.378568, none, -1;
24, 21.936716, -20.848948, -40.054043, none, -1;
25, 22.287827, -21.138676, -40.210635, none, -1;
26, 22.775175, -21.549946, -40.523939, none, -1;
27, 23.048582, -21.783289, -40.597275, none, -1;
28, 23.313337, -22.011099, -41.448586, none, -1;
29, 23.813684, -22.439646, -40.410657, none, -1;
30, 24.208080, -22.773781, -39.680271, none, -1;
31, 24.472868, -23.003988, -40.545765, none, -1;
32, 24.730688, -23.212526, -41.294446, none, -1;
33, 24.990147, -23.442335, -42.850541, none, -1;
34, 25.376648, -23.776478, -39.306311, none, -1;
35, 25.625572, -23.976564, -38.440004, none, -1;
36, 25.928244, -24.218098, -38.338863, none, -1;
37, 26.351376, -24.537161, -38.128093, none, -1;
38, 26.668308, -24.807354, -39.112306, none, -1;
39, 26.933361, -25.022768, -39.136837, none, -1;
40, 27.277065, -25.315952, -40.618138, none, -1;
41, 27.554384, -25.554199, -39.153687, none, -1;
42, 27.844322, -25.780277, -38.124822, none, -1;
43, 28.178909, -26.039846, -36.514833, none, -1;
44, 28.454271, -26.248838, -38.194599, none, -1;
45, 28.703043, -26.445175, -38.858097, none, -1;
46, 28.959953, -26.644987, -38.848552, none, -1;
47, 29.202320, -26.855469, -40.679688, none, -1;
